Filename	WER	PESQ	clipping
common_voice_ca_31192759.wav	0.46153846153846156	1.7270	30
common_voice_ca_31497486.wav	1.0	1.4147	30
upc_ca_pau_101074.wav	0.5	1.5797	30
common_voice_ca_31634015.wav	0.8888888888888888	1.5612	30
upc_ca_pau_101005.wav	0.7368421052631579	1.6991	30
upc_ca_ona_100023.wav	0.3333333333333333	2.0573	30
common_voice_ca_31809241.wav	1.0	1.3283	30
common_voice_ca_31352054.wav	0.125	1.5781	30
upc_ca_pau_101043.wav	1.0	1.7476	30
common_voice_ca_31226001.wav	0.9230769230769231	1.5535	30
upc_ca_ona_100083.wav	0.8518518518518519	1.7437	30
common_voice_ca_31324791.wav	1.0	1.8931	30
common_voice_ca_31063225.wav	0.26666666666666666	1.7018	30
common_voice_ca_31391064.wav	0.6153846153846154	1.3816	30
common_voice_ca_30798367.wav	1.0	1.5156	30
upc_ca_pau_101027.wav	1.0	1.7735	30
upc_ca_pau_101023.wav	0.5757575757575758	1.7802	30
common_voice_ca_31501024.wav	0.09090909090909091	1.3317	30
upc_ca_pau_101038.wav	0.46875	1.6558	30
upc_ca_pau_101041.wav	1.0	1.5493	30
upc_ca_pau_101033.wav	1.0	1.3970	30
common_voice_ca_31319267.wav	0.21428571428571427	1.5056	30
common_voice_ca_23925403.wav	0.6666666666666666	1.6808	30
common_voice_ca_30746866.wav	0.09090909090909091	1.3924	30
upc_ca_pau_101029.wav	0.3448275862068966	1.6230	30
upc_ca_pau_101024.wav	0.8695652173913043	1.8133	30
upc_ca_pau_101035.wav	0.9354838709677419	1.6333	30
common_voice_ca_30759191.wav	1.0	1.3420	30
upc_ca_pau_101015.wav	1.0	1.6999	30
common_voice_ca_30949777.wav	1.0	1.6016	30
upc_ca_pau_101040.wav	0.6666666666666666	1.5493	30
common_voice_ca_31553529.wav	0.6	1.6468	30
upc_ca_ona_100090.wav	0.6111111111111112	1.7969	30
common_voice_ca_31233148.wav	1.0	1.6067	30
common_voice_ca_31340770.wav	1.0	1.4678	30
upc_ca_pau_101055.wav	1.0	1.6761	30
upc_ca_ona_100009.wav	0.5652173913043478	1.7728	30
upc_ca_ona_100088.wav	0.37037037037037035	1.8075	30
upc_ca_ona_100027.wav	0.375	1.8432	30
upc_ca_ona_100017.wav	0.04	1.7898	30
upc_ca_pau_101065.wav	1.0	1.5571	30
common_voice_ca_31773181.wav	1.0	2.1095	30
upc_ca_pau_101050.wav	0.36585365853658536	1.6321	30
common_voice_ca_31455911.wav	0.5	1.7561	30
common_voice_ca_31195246.wav	1.0	1.4170	30
upc_ca_pau_101067.wav	1.0	1.6033	30
upc_ca_pau_101017.wav	0.96	1.8605	30
common_voice_ca_31118283.wav	1.0	1.2846	30
upc_ca_ona_100039.wav	0.5	1.4495	30
upc_ca_pau_101107.wav	0.6363636363636364	1.4564	30
common_voice_ca_31783827.wav	1.0	1.5246	30
common_voice_ca_31355082.wav	1.0	1.5451	30
common_voice_ca_30957864.wav	0.9	1.6375	30
common_voice_ca_30957977.wav	1.0	1.3966	30
upc_ca_ona_100011.wav	0.14285714285714285	1.8707	30
common_voice_ca_19928655.wav	1.0	1.2230	30
common_voice_ca_31241514.wav	0.8333333333333334	1.5719	30
upc_ca_ona_100086.wav	0.35714285714285715	1.8245	30
common_voice_ca_30943492.wav	0.8181818181818182	1.3496	30
common_voice_ca_31302766.wav	1.0	1.6714	30
